order_id,customer_id,sales_rep_id,order_date,order_status
1519,41,10,2026-01-29,Delivered
1520,34,8,2025-04-20,Delivered
1521,29,7,2026-10-10,Delivered
1522,2,3,2025-07-17,Delivered
1523,3,3,2026-02-03,Delivered
1524,32,8,2026-05-27,Cancelled
1525,2,1,2025-01-17,Delivered
1526,21,4,2025-02-13,Delivered
1527,31,7,2026-11-15,Delivered
1528,55,12,2025-08-27,Delivered
1529,34,8,2026-05-16,Delivered
1530,2,3,2026-09-26,Delivered
1531,6,1,2025-01-15,Delivered
1532,29,7,2025-04-10,Delivered
1533,50,11,2025-03-07,Delivered
1534,49,11,2026-09-02,Delivered
1535,29,8,2025-07-27,Delivered
1536,33,7,2026-12-02,Delivered
1537,44,9,2025-08-07,Delivered
1538,18,5,2025-05-04,Delivered
1539,32,8,2026-01-14,Delivered
1540,2,1,2026-08-19,Delivered
1541,34,7,2026-10-10,Delivered
1542,3,1,2026-05-14,Delivered
1543,43,10,2025-04-02,Delivered
1544,42,9,2026-05-03,Delivered
1545,31,8,2025-10-05,Delivered
1546,34,7,2025-06-28,Delivered
1547,34,7,2026-05-27,Delivered
1548,20,4,2025-11-05,Delivered
1549,5,3,2025-07-16,Cancelled
1550,20,6,2026-09-26,Delivered
1551,44,9,2026-04-21,Delivered
1552,5,1,2025-07-18,Delivered
1553,31,7,2026-05-01,Delivered
1554,3,2,2025-02-14,Delivered
1555,17,6,2026-03-22,Delivered
1556,2,3,2026-04-10,Delivered
1557,7,1,2026-07-05,Delivered
1558,3,1,2025-04-29,Delivered
1559,33,8,2026-08-30,Delivered
1560,55,12,2026-11-25,Delivered
1561,16,4,2025-11-30,Delivered
1562,20,4,2025-07-24,Delivered
1563,30,8,2026-08-23,Delivered
1564,29,8,2026-09-17,Delivered
1565,43,10,2026-04-14,Cancelled
1566,19,4,2025-07-27,Delivered
1567,18,4,2025-03-03,Delivered
1568,29,8,2026-04-15,Delivered
1569,34,7,2025-10-30,Delivered
1570,51,11,2026-07-21,Delivered
1571,30,7,2026-06-19,Delivered
1572,18,6,2026-04-19,Delivered
1573,17,5,2025-09-10,Delivered
1574,56,12,2026-08-29,Delivered
1575,2,2,2025-02-15,Delivered
1576,2,3,2026-06-01,Delivered
1577,50,11,2026-12-15,Delivered
1578,32,7,2025-03-27,Delivered
1579,56,12,2026-02-21,Delivered
1580,41,9,2025-09-02,Delivered
1581,18,6,2026-11-17,Delivered
1582,43,9,2026-08-08,Cancelled
1583,44,10,2026-04-20,Delivered
1584,34,7,2026-01-15,Delivered
1585,21,6,2025-03-14,Delivered
1586,18,5,2025-02-03,Delivered
1587,32,7,2026-09-20,Delivered
1588,34,8,2025-03-24,Delivered
1589,31,8,2025-02-26,Delivered
1590,21,5,2025-04-24,Delivered
1591,20,6,2026-01-10,Delivered
1592,32,7,2025-03-10,Delivered
1593,16,4,2025-12-09,Delivered
1594,51,11,2026-08-18,Delivered
1595,19,5,2025-08-19,Delivered
1596,18,4,2026-03-10,Delivered
1597,30,7,2026-04-09,Delivered
1598,42,10,2026-06-29,Delivered
1599,49,11,2026-01-12,Delivered
1600,4,2,2026-04-14,Delivered
1601,56,12,2025-10-23,Delivered
1602,5,1,2025-10-10,Delivered
1603,31,7,2025-07-29,Delivered
1604,32,7,2026-11-30,Delivered
1605,29,7,2026-03-07,Delivered
1606,2,1,2025-03-06,Delivered
1607,34,8,2026-06-17,Delivered
1608,34,8,2026-11-03,Delivered
1609,43,10,2026-11-13,Delivered
1610,5,2,2026-08-04,Delivered
1611,16,5,2025-09-24,Cancelled
1612,6,2,2025-02-18,Delivered
1613,34,7,2025-06-20,Delivered
1614,7,1,2025-10-20,Delivered
1615,55,12,2026-12-11,Delivered
1616,2,2,2025-04-30,Delivered
1617,17,4,2026-03-28,Delivered
1618,2,2,2026-12-26,Cancelled
1619,20,6,2025-06-01,Cancelled
1620,18,4,2026-07-01,Delivered
1621,44,10,2026-05-27,Delivered
1622,1,3,2025-06-09,Delivered
1623,19,6,2026-06-04,Delivered
1624,57,12,2025-10-24,Delivered
1625,19,4,2026-03-29,Delivered
1626,5,3,2025-02-11,Delivered
1627,20,4,2025-01-26,Delivered
1628,19,6,2025-04-05,Delivered
1629,31,8,2026-08-21,Delivered
1630,32,8,2025-03-27,Delivered
1631,57,12,2025-03-31,Delivered
1632,34,7,2025-11-22,Delivered
1633,20,6,2026-01-05,Delivered
1634,20,4,2026-01-14,Delivered
1635,18,5,2025-12-26,Delivered
1636,15,5,2025-03-31,Delivered
1637,49,11,2026-03-02,Delivered
1638,43,10,2026-03-11,Delivered
1639,34,7,2026-08-25,Delivered
1640,57,12,2026-05-02,Delivered
1641,43,9,2026-08-28,Delivered
1642,55,12,2026-10-17,Delivered
1643,43,9,2026-04-19,Delivered
1644,18,5,2026-01-26,Delivered
1645,50,11,2025-11-06,Delivered
1646,16,4,2026-04-20,Delivered
1647,56,12,2025-11-04,Delivered
1648,51,11,2026-11-13,Delivered
1649,34,7,2026-12-06,Delivered
1650,31,7,2025-10-11,Delivered
1651,36,8,2026-01-06,Delivered
1652,45,9,2026-10-06,Delivered
1653,8,2,2026-08-13,Delivered
1654,10,2,2025-03-01,Delivered
1655,24,4,2025-05-19,Delivered
1656,37,8,2026-03-06,Delivered
1657,35,7,2025-10-26,Delivered
1658,11,1,2026-10-06,Delivered
1659,35,8,2025-06-21,Delivered
1660,47,10,2026-12-03,Shipped
1661,24,6,2026-12-06,Shipped
1662,8,3,2025-05-28,Delivered
1663,24,4,2026-05-12,Delivered
1664,25,4,2025-06-08,Delivered
1665,37,7,2026-07-27,Delivered
1666,9,1,2025-03-20,Delivered
1667,24,6,2026-05-07,Delivered
1668,52,11,2026-03-29,Delivered
1669,8,1,2025-11-08,Delivered
1670,10,1,2026-12-12,Delivered
1671,9,1,2025-08-03,Delivered
1672,9,2,2025-04-25,Delivered
1673,11,1,2025-02-13,Delivered
1674,37,8,2026-06-10,Delivered
1675,8,2,2025-09-17,Delivered
1676,47,9,2025-04-09,Delivered
1677,10,2,2025-07-24,Delivered
1678,52,11,2025-05-30,Delivered
1679,23,6,2025-12-23,Delivered
1680,22,6,2026-09-20,Delivered
1681,46,9,2026-08-16,Delivered
1682,10,3,2025-10-16,Delivered
1683,53,11,2025-04-12,Delivered
1684,11,3,2026-08-27,Cancelled
1685,52,11,2025-07-05,Delivered
1686,11,1,2026-06-11,Delivered
1687,9,1,2025-11-18,Delivered
1688,46,10,2026-05-23,Delivered
1689,9,2,2025-02-11,Delivered
1690,25,6,2025-10-18,Delivered
1691,11,2,2026-03-31,Delivered
1692,11,1,2026-03-15,Delivered
1693,53,11,2026-05-03,Delivered
1694,25,4,2026-11-22,Delivered
1695,38,7,2026-06-20,Delivered
1696,24,6,2026-02-09,Cancelled
1697,8,1,2025-06-22,Delivered
1698,52,11,2026-09-02,Delivered
1699,46,10,2026-03-11,Delivered
1700,37,8,2026-08-19,Delivered
1701,37,8,2026-11-14,Cancelled
1702,22,5,2026-06-08,Delivered
1703,25,4,2025-09-14,Delivered
1704,8,3,2025-05-18,Delivered
1705,25,4,2025-03-11,Cancelled
1706,36,8,2026-01-27,Delivered
1707,37,7,2026-09-29,Delivered
1708,46,10,2026-06-17,Delivered
1709,25,6,2026-11-09,Delivered
1710,52,11,2025-12-18,Cancelled
1711,58,12,2025-02-02,Delivered
1712,52,11,2025-11-19,Delivered
1713,10,3,2025-02-03,Delivered
1714,52,11,2025-11-07,Delivered
1715,23,5,2025-05-18,Delivered
1716,36,8,2025-04-23,Delivered
1717,35,8,2026-12-03,Delivered
1718,25,5,2025-06-10,Delivered
1719,58,12,2026-08-29,Delivered
1720,23,4,2025-10-19,Delivered
1721,52,11,2025-05-12,Delivered
1722,8,3,2026-08-21,Delivered
1723,25,5,2025-04-10,Delivered
1724,38,7,2025-02-27,Delivered
1725,37,7,2025-11-16,Delivered
1726,23,4,2025-04-28,Delivered
1727,25,5,2025-02-08,Delivered
1728,22,6,2026-03-08,Delivered
1729,58,12,2025-01-23,Delivered
1730,36,8,2025-11-27,Delivered
1731,11,2,2026-11-23,Delivered
1732,23,6,2026-11-15,Delivered
1733,11,3,2026-03-23,Delivered
1734,52,11,2025-03-19,Delivered
1735,22,6,2025-02-18,Delivered
1736,37,7,2025-08-20,Delivered
1737,9,2,2026-08-16,Delivered
1738,47,10,2026-08-04,Delivered
1739,47,10,2025-12-22,Delivered
1740,25,6,2025-11-04,Delivered
1741,24,6,2026-03-01,Delivered
1742,46,9,2026-11-19,Shipped
1743,45,9,2026-10-05,Delivered
1744,45,10,2025-08-07,Delivered
1745,35,8,2026-10-16,Shipped
1746,8,1,2026-10-04,Delivered
1747,11,3,2025-06-01,Delivered
1748,52,11,2025-11-04,Delivered
1749,37,8,2025-03-07,Delivered
1750,38,8,2025-10-21,Delivered
1751,24,4,2025-08-30,Delivered
1752,11,2,2025-01-29,Delivered
1753,58,12,2026-07-28,Delivered
1754,11,2,2025-02-07,Delivered
1755,47,10,2025-09-22,Delivered
1756,38,7,2025-06-30,Cancelled
1757,47,9,2026-05-13,Delivered
1758,23,5,2025-03-27,Delivered
1759,53,11,2026-02-21,Delivered
1760,11,3,2025-05-24,Delivered
1761,35,8,2025-05-04,Delivered
1762,11,1,2025-04-03,Delivered
1763,23,6,2025-11-17,Delivered
1764,53,11,2025-08-30,Delivered
1765,11,2,2025-06-29,Delivered
1766,52,11,2025-09-18,Delivered
1767,45,9,2026-01-19,Delivered
1768,25,4,2026-03-10,Cancelled
1769,24,6,2025-05-29,Delivered
1770,8,3,2025-11-12,Delivered
1771,47,9,2026-11-10,Delivered
1772,11,3,2026-11-19,Delivered
1773,58,12,2026-10-17,Shipped
1774,9,1,2026-12-03,Processing
1775,8,2,2026-02-02,Delivered
1776,23,4,2025-09-19,Delivered
1777,53,11,2025-06-14,Delivered
1778,24,4,2026-10-22,Delivered
1779,52,11,2025-03-24,Delivered
1780,53,11,2026-02-27,Delivered
1781,52,11,2025-04-13,Delivered
1782,24,6,2025-12-27,Delivered
1783,25,4,2025-12-01,Delivered
1784,38,8,2026-10-19,Delivered
1785,8,1,2025-05-20,Delivered
1786,36,7,2025-11-18,Delivered
1787,45,9,2026-06-13,Delivered
1788,24,5,2026-12-04,Delivered
1789,22,6,2025-05-17,Delivered
1790,47,9,2025-12-02,Delivered
1791,10,2,2026-01-12,Delivered
1792,11,1,2026-08-08,Delivered
1793,37,7,2026-10-25,Shipped
1794,11,3,2026-04-19,Delivered
1795,24,5,2025-02-20,Delivered
1796,9,2,2025-06-02,Delivered
1797,9,3,2026-08-04,Delivered
1798,52,11,2026-04-10,Delivered
1799,11,2,2025-07-28,Delivered
1800,24,5,2026-05-22,Delivered
1801,11,2,2026-09-07,Delivered
1802,24,5,2025-07-13,Delivered
1803,22,5,2025-01-30,Delivered
1804,53,11,2026-04-07,Delivered
1805,25,4,2026-10-25,Delivered
1806,58,12,2025-11-28,Delivered
1807,45,10,2026-01-28,Delivered
1808,8,2,2026-07-25,Delivered
1809,53,11,2026-04-28,Delivered
1810,37,8,2026-06-01,Cancelled
1811,24,6,2026-11-19,Delivered
1812,22,6,2025-07-03,Delivered
1813,52,11,2025-12-14,Delivered
1814,25,4,2026-12-29,Delivered
1815,8,1,2025-11-17,Delivered
1816,46,10,2025-10-15,Delivered
1817,37,8,2025-09-27,Delivered
1818,52,11,2026-03-23,Delivered
1819,46,9,2026-05-19,Delivered
1820,38,8,2026-11-05,Delivered
1821,8,1,2025-06-02,Delivered
1822,10,2,2025-09-24,Delivered
1823,8,2,2026-05-22,Cancelled
1824,25,5,2026-07-29,Delivered
1825,9,1,2025-06-01,Delivered
1826,11,1,2025-10-18,Delivered
1827,36,7,2025-10-07,Delivered
1828,25,6,2025-01-05,Delivered
1829,22,5,2025-03-20,Delivered
1830,8,3,2025-12-03,Cancelled
1831,24,6,2025-05-05,Delivered
1832,52,11,2025-04-19,Delivered
1833,52,11,2026-04-17,Delivered
1834,37,7,2025-10-03,Delivered
1835,38,8,2025-02-14,Delivered
1836,9,1,2026-08-06,Delivered
1837,23,4,2025-10-17,Delivered
1838,53,11,2026-07-15,Delivered
1839,11,2,2025-09-19,Delivered
1840,10,2,2025-08-02,Delivered
1841,10,2,2026-11-01,Delivered
1842,46,10,2026-03-19,Delivered
1843,9,3,2026-09-10,Delivered
1844,25,5,2026-01-12,Delivered
1845,25,6,2026-02-02,Delivered
1846,46,10,2025-04-03,Delivered
1847,37,7,2026-03-21,Delivered
1848,58,12,2025-12-16,Delivered
1849,53,11,2025-06-08,Delivered
1850,9,2,2026-03-24,Delivered
1851,45,10,2025-05-11,Delivered
1852,25,6,2026-06-20,Delivered
1853,53,11,2025-03-20,Delivered
1854,9,3,2026-02-27,Delivered
1855,24,6,2025-09-17,Delivered
1856,8,3,2026-05-31,Delivered
1857,47,10,2025-07-03,Delivered
1858,52,11,2026-03-03,Delivered
1859,46,10,2026-04-11,Delivered
1860,23,4,2025-09-29,Delivered
1861,46,10,2025-03-22,Delivered
1862,25,4,2025-04-19,Delivered
1863,8,3,2025-04-30,Delivered
1864,24,6,2026-12-10,Cancelled
1865,46,10,2026-09-09,Delivered
1866,24,6,2026-09-24,Cancelled
1867,24,5,2026-11-23,Delivered
1868,8,1,2025-05-19,Delivered
1869,58,12,2026-12-14,Delivered
1870,10,1,2026-10-27,Delivered
1871,52,11,2026-10-04,Delivered
1872,10,2,2026-04-20,Delivered
1873,53,11,2025-06-20,Cancelled
1874,8,2,2026-04-28,Delivered
1875,22,5,2025-07-26,Delivered
1876,9,3,2025-01-09,Delivered
1877,52,11,2026-03-02,Delivered
1878,25,6,2026-02-14,Delivered
1879,53,11,2026-11-26,Delivered
1880,35,8,2025-03-04,Delivered
1881,8,3,2026-07-21,Delivered
1882,9,3,2026-04-30,Delivered
1883,25,5,2025-12-22,Delivered
1884,46,10,2025-10-22,Delivered
1885,25,6,2025-08-26,Delivered
1886,53,11,2025-12-14,Delivered
1887,46,10,2025-10-28,Cancelled
1888,38,8,2026-11-21,Delivered
1889,37,8,2025-06-15,Delivered
1890,45,9,2025-03-30,Delivered
1891,37,7,2025-06-10,Delivered
1892,23,4,2026-05-21,Delivered
1893,23,5,2025-01-19,Delivered
1894,10,3,2025-06-12,Delivered
1895,23,4,2025-03-07,Delivered
1896,36,8,2025-05-04,Delivered
1897,47,9,2025-12-15,Delivered
1898,22,4,2026-07-25,Delivered
1899,37,7,2026-06-12,Delivered
1900,47,9,2026-03-25,Cancelled
1901,37,7,2026-09-18,Delivered
1902,25,4,2025-02-12,Delivered
1903,53,11,2025-07-30,Delivered
1904,25,6,2026-12-27,Delivered
1905,10,2,2025-04-12,Delivered
1906,9,1,2025-05-22,Delivered
1907,46,9,2026-03-02,Delivered
1908,23,6,2026-05-01,Delivered
1909,24,5,2025-09-30,Delivered
1910,22,6,2026-11-12,Delivered
1911,10,2,2025-08-22,Delivered
1912,53,11,2026-02-24,Delivered
1913,10,1,2026-03-30,Delivered
1914,53,11,2026-06-14,Delivered
1915,58,12,2026-02-16,Delivered
1916,46,9,2026-02-07,Delivered
1917,58,12,2025-03-01,Delivered
1918,45,10,2026-11-29,Delivered
1919,53,11,2025-11-18,Delivered
1920,37,7,2026-06-25,Delivered
1921,38,8,2026-04-02,Delivered
1922,24,4,2026-10-27,Shipped
1923,8,2,2025-03-28,Delivered
1924,35,8,2025-05-10,Delivered
1925,36,8,2026-06-08,Delivered
1926,8,3,2025-06-13,Delivered
1927,52,11,2025-09-05,Delivered
1928,9,1,2026-06-02,Delivered
1929,38,8,2025-09-23,Delivered
1930,53,11,2026-10-29,Delivered
1931,25,4,2025-01-06,Delivered
1932,36,7,2026-08-19,Delivered
1933,45,9,2025-10-19,Delivered
1934,46,9,2026-06-17,Delivered
1935,11,2,2026-08-20,Delivered
1936,45,10,2025-05-31,Delivered
1937,24,4,2025-03-05,Delivered
1938,9,3,2026-04-02,Delivered
1939,36,8,2026-08-26,Delivered
1940,25,5,2026-08-22,Cancelled
1941,53,11,2026-12-07,Shipped
1942,52,11,2026-03-03,Delivered
1943,45,9,2026-05-12,Cancelled
1944,52,11,2026-06-10,Delivered
1945,25,6,2026-04-12,Delivered
1946,24,4,2026-07-27,Delivered
1947,9,2,2026-02-23,Delivered
1948,25,4,2025-02-11,Delivered
1949,22,5,2026-01-19,Delivered
1950,10,3,2025-05-27,Delivered
1951,52,11,2025-11-09,Delivered
1952,8,3,2026-05-16,Delivered
1953,24,6,2025-02-15,Delivered
1954,53,11,2026-04-09,Delivered
1955,9,1,2026-09-13,Delivered
1956,46,10,2026-04-17,Delivered
1957,9,3,2025-11-30,Delivered
1958,24,5,2026-02-24,Delivered
1959,58,12,2025-02-16,Delivered
1960,9,1,2026-10-24,Delivered
1961,38,8,2026-08-09,Delivered
1962,38,7,2025-05-07,Delivered
1963,36,7,2026-09-26,Cancelled
1964,11,2,2026-06-19,Delivered
1965,9,3,2025-01-20,Delivered
1966,22,4,2025-01-20,Delivered
1967,52,11,2026-12-24,Delivered
1968,37,8,2026-07-01,Delivered
1969,52,11,2026-05-19,Delivered
1970,24,6,2025-07-04,Delivered
1971,9,1,2025-09-21,Delivered
1972,10,2,2025-10-20,Delivered
1973,23,5,2025-06-07,Delivered
1974,37,8,2025-03-02,Delivered
1975,23,4,2025-03-01,Delivered
1976,52,11,2026-02-27,Delivered
1977,8,1,2025-05-04,Delivered
1978,11,3,2026-08-24,Delivered
1979,53,11,2026-01-30,Delivered
1980,36,7,2026-04-21,Delivered
1981,37,7,2026-02-22,Delivered
1982,45,9,2026-08-24,Delivered
1983,47,10,2026-10-30,Delivered
1984,9,3,2026-04-02,Delivered
1985,24,4,2025-05-26,Delivered
1986,53,11,2026-07-05,Delivered
1987,58,12,2026-04-21,Delivered
1988,8,2,2025-06-21,Delivered
1989,52,11,2025-09-14,Cancelled
1990,11,3,2026-10-10,Delivered
1991,46,9,2025-06-15,Delivered
1992,45,9,2026-02-09,Delivered
1993,52,11,2025-10-14,Delivered
1994,52,11,2025-11-22,Delivered
1995,25,4,2026-12-26,Shipped
1996,23,5,2025-11-26,Cancelled
1997,8,3,2025-12-03,Delivered
1998,37,7,2025-01-03,Delivered
1999,10,3,2026-11-20,Shipped
2000,25,5,2026-12-22,Shipped
2001,38,7,2026-10-27,Shipped
2002,25,4,2026-11-19,Delivered
2003,52,11,2026-01-21,Delivered
2004,58,12,2026-12-15,Delivered
2005,25,4,2025-07-17,Delivered
2006,45,10,2025-10-15,Delivered
2007,37,7,2026-09-21,Delivered
2008,58,12,2026-05-21,Delivered
2009,45,9,2026-12-22,Delivered
2010,24,5,2026-10-16,Delivered
2011,10,1,2026-05-21,Delivered
2012,45,9,2026-08-03,Delivered
2013,46,9,2025-05-12,Delivered
2014,52,11,2026-08-07,Delivered
2015,8,3,2026-11-26,Delivered
2016,22,6,2026-09-22,Delivered
2017,53,11,2025-01-03,Delivered
2018,25,5,2025-11-27,Delivered
2019,25,5,2026-11-28,Delivered
2020,52,11,2025-02-14,Delivered
2021,35,8,2026-03-07,Delivered
2022,23,6,2025-07-19,Delivered
2023,58,12,2025-08-20,Cancelled
2024,11,2,2025-09-13,Delivered
2025,37,7,2026-10-04,Delivered
2026,36,8,2025-01-25,Delivered
2027,9,1,2025-09-11,Cancelled
2028,52,11,2025-02-25,Delivered
2029,37,7,2026-09-07,Delivered
2030,9,1,2026-08-16,Delivered
2031,23,6,2026-01-22,Delivered
2032,8,2,2025-05-11,Delivered
2033,37,7,2026-09-18,Delivered
2034,35,8,2025-02-27,Delivered
2035,9,2,2026-02-16,Delivered
2036,47,9,2026-09-06,Delivered
2037,47,9,2026-04-21,Delivered
2038,47,10,2026-11-23,Delivered
2039,11,1,2026-08-25,Delivered
2040,36,7,2025-03-11,Delivered
2041,38,8,2025-05-10,Delivered
2042,46,10,2026-05-08,Delivered
2043,47,9,2025-05-21,Delivered
2044,25,6,2026-08-22,Delivered
2045,36,7,2025-11-15,Delivered
2046,37,8,2025-11-13,Delivered
2047,25,6,2025-01-09,Delivered
2048,11,3,2025-02-28,Delivered
2049,23,4,2026-03-09,Delivered
2050,47,10,2025-07-26,Delivered
2051,45,10,2026-05-03,Delivered
2052,52,11,2025-12-06,Delivered
2053,23,4,2026-03-05,Delivered
2054,25,4,2025-02-13,Delivered
2055,11,3,2026-12-11,Delivered
2056,46,10,2026-05-08,Delivered
2057,11,1,2026-01-20,Delivered
2058,24,4,2025-01-07,Delivered
2059,9,2,2026-07-23,Delivered
2060,37,8,2026-10-09,Delivered
2061,11,2,2025-01-31,Delivered
2062,46,10,2025-09-26,Delivered
2063,11,1,2025-09-09,Delivered
2064,53,11,2025-09-26,Delivered
2065,24,4,2025-05-21,Delivered
2066,23,4,2025-08-04,Delivered
2067,38,8,2026-01-17,Delivered
2068,9,1,2025-03-08,Delivered
2069,35,8,2025-07-16,Delivered
2070,58,12,2026-03-16,Delivered
2071,37,8,2026-09-23,Delivered
2072,11,3,2025-12-02,Delivered
2073,52,11,2025-05-10,Delivered
2074,47,9,2025-03-25,Delivered
2075,46,10,2026-02-02,Delivered
2076,11,3,2026-04-21,Delivered
2077,25,5,2026-12-13,Delivered
2078,24,6,2026-08-19,Delivered
2079,11,1,2025-08-01,Delivered
2080,24,5,2025-08-29,Delivered
2081,36,8,2026-01-22,Delivered
2082,9,1,2025-03-28,Delivered
2083,24,6,2026-06-16,Delivered
2084,37,8,2026-06-09,Delivered
2085,24,5,2026-03-19,Delivered
2086,8,2,2026-01-27,Delivered
2087,8,1,2026-10-23,Delivered
2088,35,7,2026-05-29,Delivered
2089,9,1,2025-08-22,Delivered
2090,11,1,2026-07-14,Delivered
2091,23,6,2025-09-14,Delivered
2092,45,9,2025-07-15,Cancelled
2093,53,11,2026-07-11,Delivered
2094,52,11,2025-10-16,Delivered
2095,46,9,2026-08-17,Delivered
2096,58,12,2026-06-09,Delivered
2097,11,3,2025-08-22,Delivered
2098,35,8,2025-08-28,Delivered
2099,23,4,2026-04-18,Delivered
2100,25,6,2025-07-12,Delivered
2101,25,6,2026-03-26,Delivered
2102,36,7,2025-05-23,Delivered
2103,25,6,2025-01-10,Delivered
2104,11,2,2025-12-14,Delivered
2105,46,10,2026-02-18,Delivered
2106,36,7,2025-01-24,Delivered
2107,58,12,2025-06-07,Delivered
2108,53,11,2026-09-10,Cancelled
2109,53,11,2025-07-29,Delivered
2110,25,5,2025-07-12,Delivered
2111,38,8,2026-04-08,Delivered
2112,45,9,2025-04-17,Delivered
2113,36,7,2026-12-07,Delivered
2114,53,11,2025-03-13,Delivered
2115,22,6,2025-08-27,Delivered
2116,24,4,2025-02-28,Delivered
2117,24,4,2026-02-25,Delivered
2118,25,4,2026-03-05,Delivered
2119,9,1,2025-07-31,Delivered
2120,38,7,2026-12-28,Shipped
2121,36,8,2025-11-14,Delivered
2122,58,12,2025-01-08,Delivered
2123,37,7,2026-02-13,Delivered
2124,52,11,2026-08-06,Delivered
2125,46,10,2025-02-10,Delivered
2126,24,6,2026-04-13,Delivered
2127,37,7,2026-02-05,Delivered
2128,53,11,2025-07-03,Delivered
2129,11,3,2026-11-06,Delivered
2130,53,11,2026-12-17,Processing
2131,22,6,2025-06-11,Delivered
2132,53,11,2026-11-14,Shipped
2133,58,12,2026-02-26,Cancelled
2134,46,10,2025-03-20,Delivered
2135,22,6,2025-06-18,Delivered
2136,8,3,2025-01-28,Delivered
2137,24,6,2026-04-18,Delivered
2138,24,4,2025-07-19,Delivered
2139,53,11,2026-12-28,Shipped
2140,25,4,2026-04-21,Delivered
2141,22,5,2026-11-04,Delivered
2142,52,11,2025-10-13,Delivered
2143,9,2,2026-09-14,Delivered
2144,10,3,2026-02-05,Delivered
2145,22,5,2026-11-25,Delivered
2146,45,9,2025-08-10,Delivered
2147,52,11,2025-02-18,Delivered
2148,25,6,2025-11-12,Delivered
2149,46,9,2026-01-22,Delivered
2150,11,1,2025-09-02,Delivered
2151,23,4,2025-01-15,Delivered
2152,11,1,2025-03-06,Delivered
2153,10,1,2026-11-12,Delivered
2154,9,2,2026-06-09,Delivered
2155,11,1,2026-10-04,Shipped
2156,53,11,2026-02-09,Delivered
2157,24,4,2025-04-19,Delivered
2158,23,5,2026-11-01,Delivered
2159,8,2,2025-08-14,Delivered
2160,8,1,2026-01-13,Delivered
2161,25,4,2026-09-06,Delivered
2162,10,1,2026-08-06,Delivered
2163,45,9,2026-10-09,Delivered
2164,46,10,2026-10-13,Cancelled
2165,25,5,2026-11-14,Delivered
2166,25,6,2026-08-23,Delivered
2167,25,6,2025-08-27,Cancelled
2168,8,1,2025-08-27,Delivered
2169,46,9,2026-03-15,Delivered
2170,25,4,2026-01-19,Delivered
2171,38,7,2025-07-29,Delivered
2172,58,12,2026-09-05,Delivered
2173,9,2,2025-12-03,Delivered
2174,25,5,2025-02-10,Delivered
2175,46,9,2025-10-23,Delivered
2176,23,4,2025-12-06,Delivered
2177,58,12,2026-11-12,Delivered
2178,25,4,2026-01-26,Delivered
2179,8,2,2025-01-07,Delivered
2180,8,1,2025-07-17,Delivered
2181,9,3,2025-05-09,Delivered
2182,11,1,2025-07-29,Delivered
2183,23,6,2026-04-24,Delivered
2184,10,1,2026-03-11,Delivered
2185,25,6,2026-08-14,Delivered
2186,9,2,2026-05-08,Delivered
2187,25,5,2025-06-21,Delivered
2188,46,10,2026-03-20,Delivered
2189,24,4,2026-01-26,Delivered
2190,37,7,2025-11-04,Delivered
2191,22,5,2025-06-29,Delivered
2192,24,6,2025-10-18,Delivered
2193,9,2,2025-12-08,Delivered
2194,8,3,2025-07-14,Delivered
2195,25,5,2026-01-19,Delivered
2196,24,5,2026-01-18,Delivered
2197,8,1,2026-08-26,Cancelled
2198,24,6,2025-05-08,Delivered
2199,58,12,2026-03-23,Delivered
2200,37,8,2026-05-16,Delivered
2201,24,5,2026-10-29,Delivered
2202,25,5,2025-09-06,Delivered
2203,8,3,2026-11-24,Delivered
2204,37,7,2025-09-25,Delivered
2205,36,7,2026-09-09,Delivered
2206,38,8,2025-04-05,Delivered
2207,58,12,2026-08-24,Delivered
2208,52,11,2025-07-13,Delivered
2209,45,10,2025-09-16,Delivered
2210,46,9,2026-02-26,Delivered
2211,47,10,2026-08-10,Delivered
2212,46,10,2025-10-03,Delivered
2213,58,12,2025-01-07,Delivered
2214,46,10,2025-03-13,Delivered
2215,22,5,2026-11-02,Delivered
2216,10,1,2026-01-19,Delivered
2217,25,4,2025-07-06,Delivered
2218,11,1,2025-08-06,Delivered
2219,22,5,2025-07-16,Delivered
2220,9,3,2026-10-02,Delivered
2221,9,1,2025-10-28,Delivered
2222,8,1,2025-12-17,Delivered
2223,46,9,2026-11-20,Delivered
2224,38,7,2025-01-08,Delivered
2225,47,10,2026-06-19,Delivered
2226,53,11,2025-09-30,Delivered
2227,25,5,2026-09-11,Delivered
2228,58,12,2025-12-18,Delivered
2229,24,6,2026-11-13,Delivered
2230,52,11,2025-12-31,Delivered
2231,24,4,2026-12-17,Delivered
2232,52,11,2025-05-06,Cancelled
2233,24,6,2025-09-12,Delivered
2234,35,7,2026-05-02,Delivered
2235,58,12,2026-10-16,Delivered
2236,52,11,2026-01-04,Delivered
2237,37,8,2025-08-28,Delivered
2238,23,5,2025-03-25,Cancelled
2239,53,11,2026-12-18,Delivered
2240,45,9,2025-07-19,Delivered
2241,23,6,2025-03-31,Cancelled
2242,10,2,2026-04-24,Cancelled
2243,38,7,2026-05-09,Delivered
2244,46,9,2025-06-24,Delivered
2245,10,2,2025-01-30,Delivered
2246,11,2,2025-10-15,Delivered
2247,9,1,2026-11-18,Shipped
2248,46,9,2026-10-11,Delivered
2249,52,11,2025-12-07,Delivered
2250,53,11,2026-01-22,Delivered
2251,58,12,2026-07-30,Delivered
