order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"4244","2034","2025-02-27","9","SkyFrame Structural Support Panel","Aircraft Components","40","4","22931.36","91725.44","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4322","2069","2025-07-16","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","70646.76","70646.76","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4374","2088","2026-05-29","9","SkyFrame Structural Support Panel","Aircraft Components","40","7","24142.12","168994.84","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4391","2098","2025-08-28","13","TurbineCore Compressor Blade Set","Engine Components","90","2","137767.51","275535.02","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4733","2234","2026-05-02","28","FlightPanel Interior Control Module","Cabin Systems","25","6","7148.83","42892.98","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4734","2234","2026-05-02","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","10","29274.46","292744.60","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4735","2234","2026-05-02","13","TurbineCore Compressor Blade Set","Engine Components","90","2","151438.79","302877.58","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4783","2256","2026-08-28","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","10","29613.07","296130.70","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4889","2295","2026-08-22","18","EngineGuard Thermal Sensor Module","Engine Components","60","1","75906.07","75906.07","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4890","2295","2026-08-22","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","8","40400.89","323207.12","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4891","2295","2026-08-22","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","35116.48","210698.88","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"4985","2334","2026-03-15","13","TurbineCore Compressor Blade Set","Engine Components","90","3","145706.38","437119.14","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5030","2352","2026-10-21","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","4","9495.90","37983.60","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5031","2352","2026-10-21","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","7","27654.93","193584.51","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5032","2352","2026-10-21","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","42721.74","128165.22","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5039","2357","2025-03-28","14","AeroThrust Fuel Control Unit","Engine Components","85","1","121096.39","121096.39","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5040","2357","2025-03-28","16","PowerFlow Combustion Liner","Engine Components","95","2","138094.71","276189.42","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5044","2360","2025-07-06","16","PowerFlow Combustion Liner","Engine Components","95","3","132539.90","397619.70","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5045","2360","2025-07-06","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","42800.12","128400.36","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5046","2360","2025-07-06","2","SkyLink Communication Control Unit","Avionics Systems","50","4","63791.76","255167.04","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5047","2360","2025-07-06","24","PowerLink Generator Control Unit","Electrical Systems","50","3","46688.47","140065.41","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5125","2392","2026-08-27","18","EngineGuard Thermal Sensor Module","Engine Components","60","2","72622.68","145245.36","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5126","2392","2026-08-27","8","NexaGear Landing Gear Actuator","Aircraft Components","70","3","69251.30","207753.90","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5127","2392","2026-08-27","6","NexaVision Cockpit Display Unit","Avionics Systems","65","4","95526.73","382106.92","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5128","2392","2026-08-27","19","AeroPower Distribution Panel","Electrical Systems","40","8","32886.83","263094.64","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5140","2398","2025-07-26","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","176743.88","883719.40","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5141","2398","2025-07-26","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","10","29582.95","295829.50","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5142","2398","2025-07-26","6","NexaVision Cockpit Display Unit","Avionics Systems","65","4","96205.54","384822.16","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5181","2415","2025-08-04","25","NexaSeat Passenger Seat Module","Cabin Systems","30","11","8369.14","92060.54","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5182","2415","2025-08-04","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","3","10250.73","30752.19","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5183","2415","2025-08-04","21","SkyWire Electrical Harness System","Electrical Systems","25","5","14898.53","74492.65","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5200","2421","2025-01-17","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","19232.24","76928.96","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5201","2421","2025-01-17","5","FlightGuard Terrain Awareness System","Avionics Systems","55","4","69145.62","276582.48","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5202","2421","2025-01-17","3","Horizon Weather Radar Module","Avionics Systems","45","3","49992.03","149976.09","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5203","2421","2025-01-17","8","NexaGear Landing Gear Actuator","Aircraft Components","70","4","69823.90","279295.60","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5301","2460","2026-05-25","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","67082.88","469580.16","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5414","2503","2026-05-29","22","FlightCell Backup Battery Unit","Electrical Systems","30","7","12186.14","85302.98","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5460","2523","2026-10-20","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","9","30022.23","270200.07","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5461","2523","2026-10-20","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","2","4836.74","9673.48","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5462","2523","2026-10-20","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","9","42159.54","379435.86","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5489","2534","2026-03-06","21","SkyWire Electrical Harness System","Electrical Systems","25","6","15055.57","90333.42","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5490","2534","2026-03-06","11","FlightCore Control Surface Actuator","Aircraft Components","50","9","36906.21","332155.89","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5491","2534","2026-03-06","14","AeroThrust Fuel Control Unit","Engine Components","85","1","122039.77","122039.77","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5498","2539","2025-01-11","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","70333.10","492331.70","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5499","2539","2025-01-11","18","EngineGuard Thermal Sensor Module","Engine Components","60","2","72604.80","145209.60","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5500","2539","2025-01-11","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","10","19343.79","193437.90","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"5501","2539","2025-01-11","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","1","201888.46","201888.46","Pacific Maintenance Group","MRO Provider","India","Asia-Pacific"
"3256","1651","2026-01-06","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","12","9467.51","113610.12","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3257","1651","2026-01-06","22","FlightCell Backup Battery Unit","Electrical Systems","30","7","12211.69","85481.83","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3258","1651","2026-01-06","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","4","18172.75","72691.00","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3259","1651","2026-01-06","1","AeroNav Flight Management Unit","Avionics Systems","60","5","83146.87","415734.35","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3406","1706","2026-01-27","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","91587.72","274763.16","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3426","1716","2025-04-23","22","FlightCell Backup Battery Unit","Electrical Systems","30","8","12622.34","100978.72","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3427","1716","2025-04-23","2","SkyLink Communication Control Unit","Avionics Systems","50","2","60875.60","121751.20","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3461","1730","2025-11-27","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","1","215186.92","215186.92","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3462","1730","2025-11-27","16","PowerFlow Combustion Liner","Engine Components","95","5","128472.70","642363.50","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3604","1786","2025-11-18","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","64890.64","129781.28","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3605","1786","2025-11-18","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","6","42834.75","257008.50","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3606","1786","2025-11-18","13","TurbineCore Compressor Blade Set","Engine Components","90","4","150993.21","603972.84","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3607","1786","2025-11-18","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","28330.08","141650.40","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3711","1827","2025-10-07","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","66189.35","463325.45","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3712","1827","2025-10-07","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","6","40290.03","241740.18","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3713","1827","2025-10-07","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","2","212285.43","424570.86","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3714","1827","2025-10-07","18","EngineGuard Thermal Sensor Module","Engine Components","60","2","78154.16","156308.32","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3888","1896","2025-05-04","1","AeroNav Flight Management Unit","Avionics Systems","60","5","85980.89","429904.45","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3889","1896","2025-05-04","13","TurbineCore Compressor Blade Set","Engine Components","90","2","142524.43","285048.86","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3890","1896","2025-05-04","24","PowerLink Generator Control Unit","Electrical Systems","50","7","47641.45","333490.15","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3891","1896","2025-05-04","9","SkyFrame Structural Support Panel","Aircraft Components","40","5","24144.29","120721.45","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3969","1925","2026-06-08","15","NexaTurbine Nozzle Assembly","Engine Components","110","3","174445.22","523335.66","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3970","1925","2026-06-08","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","6","17767.15","106602.90","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3971","1925","2026-06-08","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","34542.83","207256.98","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3972","1925","2026-06-08","9","SkyFrame Structural Support Panel","Aircraft Components","40","9","23313.59","209822.31","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3990","1932","2026-08-19","22","FlightCell Backup Battery Unit","Electrical Systems","30","14","11919.08","166867.12","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4007","1939","2026-08-26","24","PowerLink Generator Control Unit","Electrical Systems","50","3","46755.29","140265.87","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4008","1939","2026-08-26","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","97893.63","195787.26","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4067","1963","2026-09-26","3","Horizon Weather Radar Module","Avionics Systems","45","5","47778.22","238891.10","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4114","1980","2026-04-21","8","NexaGear Landing Gear Actuator","Aircraft Components","70","6","65214.34","391286.04","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4115","1980","2026-04-21","9","SkyFrame Structural Support Panel","Aircraft Components","40","9","24516.97","220652.73","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4116","1980","2026-04-21","16","PowerFlow Combustion Liner","Engine Components","95","3","128750.27","386250.81","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4117","1980","2026-04-21","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","70468.33","211404.99","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4225","2026","2025-01-25","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","19062.35","38124.70","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4226","2026","2025-01-25","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","12","5038.88","60466.56","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4227","2026","2025-01-25","14","AeroThrust Fuel Control Unit","Engine Components","85","2","122665.26","245330.52","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4260","2040","2025-03-11","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","4","9969.76","39879.04","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4270","2045","2025-11-15","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","10","41318.03","413180.30","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4271","2045","2025-11-15","8","NexaGear Landing Gear Actuator","Aircraft Components","70","3","67489.91","202469.73","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4272","2045","2025-11-15","9","SkyFrame Structural Support Panel","Aircraft Components","40","7","24405.20","170836.40","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4273","2045","2025-11-15","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","13121.14","78726.84","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4355","2081","2026-01-22","20","NexaVolt Power Control Unit","Electrical Systems","35","4","27350.54","109402.16","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4356","2081","2026-01-22","15","NexaTurbine Nozzle Assembly","Engine Components","110","3","181111.14","543333.42","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4357","2081","2026-01-22","9","SkyFrame Structural Support Panel","Aircraft Components","40","5","23357.67","116788.35","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4399","2102","2025-05-23","1","AeroNav Flight Management Unit","Avionics Systems","60","4","82563.24","330252.96","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4400","2102","2025-05-23","18","EngineGuard Thermal Sensor Module","Engine Components","60","4","78446.80","313787.20","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4407","2106","2025-01-24","21","SkyWire Electrical Harness System","Electrical Systems","25","5","15432.59","77162.95","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4408","2106","2025-01-24","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","8","29884.63","239077.04","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4425","2113","2026-12-07","14","AeroThrust Fuel Control Unit","Engine Components","85","3","118102.90","354308.70","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4443","2121","2025-11-14","16","PowerFlow Combustion Liner","Engine Components","95","3","135464.96","406394.88","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4444","2121","2025-11-14","15","NexaTurbine Nozzle Assembly","Engine Components","110","2","169468.11","338936.22","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4445","2121","2025-11-14","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","3","42492.17","127476.51","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4446","2121","2025-11-14","5","FlightGuard Terrain Awareness System","Avionics Systems","55","3","69391.63","208174.89","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4654","2205","2026-09-09","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","9","5026.44","45237.96","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4655","2205","2026-09-09","18","EngineGuard Thermal Sensor Module","Engine Components","60","5","74328.31","371641.55","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4780","2254","2025-04-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","2","95023.76","190047.52","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4781","2255","2026-01-25","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","181287.71","906438.55","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4782","2255","2026-01-25","8","NexaGear Landing Gear Actuator","Aircraft Components","70","10","71065.36","710653.60","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4957","2323","2025-11-10","11","FlightCore Control Surface Actuator","Aircraft Components","50","5","36488.37","182441.85","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4958","2323","2025-11-10","8","NexaGear Landing Gear Actuator","Aircraft Components","70","9","68772.54","618952.86","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4965","2327","2026-06-29","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","19407.36","97036.80","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4996","2338","2025-10-20","16","PowerFlow Combustion Liner","Engine Components","95","2","134490.39","268980.78","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4997","2338","2025-10-20","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","9","11294.92","101654.28","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"4998","2338","2025-10-20","6","NexaVision Cockpit Display Unit","Avionics Systems","65","3","91492.30","274476.90","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5027","2351","2026-10-09","4","AeroSense Air Data Computer","Avionics Systems","40","1","39759.81","39759.81","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5028","2351","2026-10-09","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","167208.98","836044.90","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5029","2351","2026-10-09","24","PowerLink Generator Control Unit","Electrical Systems","50","15","44116.84","661752.60","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5134","2395","2025-02-12","21","SkyWire Electrical Harness System","Electrical Systems","25","7","15647.36","109531.52","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5135","2395","2025-02-12","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","5","217354.28","1086771.40","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5136","2395","2025-02-12","13","TurbineCore Compressor Blade Set","Engine Components","90","3","141038.33","423114.99","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5169","2411","2025-10-02","22","FlightCell Backup Battery Unit","Electrical Systems","30","11","12727.76","140005.36","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5170","2411","2025-10-02","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","2","28440.10","56880.20","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5171","2411","2025-10-02","20","NexaVolt Power Control Unit","Electrical Systems","35","15","27653.54","414803.10","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5172","2411","2025-10-02","19","AeroPower Distribution Panel","Electrical Systems","40","4","32605.75","130423.00","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5231","2433","2025-01-13","14","AeroThrust Fuel Control Unit","Engine Components","85","1","123517.57","123517.57","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5232","2433","2025-01-13","1","AeroNav Flight Management Unit","Avionics Systems","60","3","80761.12","242283.36","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5233","2433","2025-01-13","3","Horizon Weather Radar Module","Avionics Systems","45","2","49491.83","98983.66","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5234","2433","2025-01-13","19","AeroPower Distribution Panel","Electrical Systems","40","8","30730.75","245846.00","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5291","2455","2025-04-26","1","AeroNav Flight Management Unit","Avionics Systems","60","3","85240.94","255722.82","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5292","2455","2025-04-26","18","EngineGuard Thermal Sensor Module","Engine Components","60","1","76506.28","76506.28","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5298","2458","2026-02-28","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","10","40558.62","405586.20","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5306","2462","2026-06-24","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","7","27593.19","193152.33","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5307","2462","2026-06-24","21","SkyWire Electrical Harness System","Electrical Systems","25","11","15081.61","165897.71","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5308","2462","2026-06-24","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","7","42995.80","300970.60","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5309","2462","2026-06-24","9","SkyFrame Structural Support Panel","Aircraft Components","40","6","23491.46","140948.76","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5361","2480","2026-04-11","18","EngineGuard Thermal Sensor Module","Engine Components","60","5","73675.35","368376.75","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5421","2507","2025-06-06","20","NexaVolt Power Control Unit","Electrical Systems","35","10","28627.27","286272.70","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5422","2507","2025-06-06","13","TurbineCore Compressor Blade Set","Engine Components","90","3","150849.60","452548.80","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5423","2507","2025-06-06","6","NexaVision Cockpit Display Unit","Avionics Systems","65","4","95473.66","381894.64","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5424","2507","2025-06-06","18","EngineGuard Thermal Sensor Module","Engine Components","60","1","74625.97","74625.97","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5453","2521","2025-06-12","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","73976.05","73976.05","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5454","2521","2025-06-12","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","6","9552.40","57314.40","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5455","2521","2025-06-12","22","FlightCell Backup Battery Unit","Electrical Systems","30","12","12139.85","145678.20","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5502","2540","2026-11-15","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","28392.11","141960.55","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"5503","2540","2026-11-15","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","5","18630.58","93152.90","Sakura Aero Services","MRO Provider","Japan","Asia-Pacific"
"3272","1656","2026-03-06","2","SkyLink Communication Control Unit","Avionics Systems","50","5","61597.52","307987.60","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3290","1665","2026-07-27","11","FlightCore Control Surface Actuator","Aircraft Components","50","4","35016.86","140067.44","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3291","1665","2026-07-27","15","NexaTurbine Nozzle Assembly","Engine Components","110","2","168642.54","337285.08","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3292","1665","2026-07-27","17","AeroDrive Turbine Shaft Assembly","Engine Components","120","4","209274.94","837099.76","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3293","1665","2026-07-27","19","AeroPower Distribution Panel","Electrical Systems","40","7","31460.79","220225.53","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3315","1674","2026-06-10","8","NexaGear Landing Gear Actuator","Aircraft Components","70","4","71202.11","284808.44","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3316","1674","2026-06-10","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","14","9562.70","133877.80","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3317","1674","2026-06-10","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","29874.20","149371.00","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3318","1674","2026-06-10","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","3","19207.41","57622.23","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3393","1700","2026-08-19","16","PowerFlow Combustion Liner","Engine Components","95","2","131722.67","263445.34","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3394","1700","2026-08-19","11","FlightCore Control Surface Actuator","Aircraft Components","50","10","37120.03","371200.30","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3395","1700","2026-08-19","15","NexaTurbine Nozzle Assembly","Engine Components","110","1","177414.50","177414.50","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3396","1701","2026-11-14","14","AeroThrust Fuel Control Unit","Engine Components","85","5","116473.28","582366.40","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3407","1707","2026-09-29","22","FlightCell Backup Battery Unit","Electrical Systems","30","6","12985.56","77913.36","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3408","1707","2026-09-29","27","SkyComfort Cabin Air Vent Unit","Cabin Systems","18","12","4792.05","57504.60","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3409","1707","2026-09-29","6","NexaVision Cockpit Display Unit","Avionics Systems","65","4","99611.83","398447.32","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3448","1725","2025-11-16","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","69353.34","485473.38","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3449","1725","2025-11-16","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","181663.67","908318.35","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3475","1736","2025-08-20","15","NexaTurbine Nozzle Assembly","Engine Components","110","5","174590.87","872954.35","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3503","1749","2025-03-07","18","EngineGuard Thermal Sensor Module","Engine Components","60","4","76324.90","305299.60","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3504","1749","2025-03-07","8","NexaGear Landing Gear Actuator","Aircraft Components","70","7","68992.40","482946.80","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
"3505","1749","2025-03-07","15","NexaTurbine Nozzle Assembly","Engine Components","110","2","170701.75","341403.50","AsiaTech MRO","MRO Provider","Singapore","Asia-Pacific"
