order_item_id,order_id,product_id,quantity,unit_price
2062,1039,8,3,67290.69
2063,1039,24,8,46354.04
2064,1039,4,3,37539.12
2065,1040,11,1,35881.31
2066,1041,11,4,35833.79
2067,1041,15,1,177776.93
2068,1041,10,4,17968.97
2069,1042,11,4,35583.11
2070,1043,11,3,36400.86
2071,1043,27,17,4735.43
2072,1043,14,3,120138.04
2073,1044,4,1,37518.86
2074,1044,12,3,28488.89
2075,1045,11,1,37074.04
2076,1045,5,3,69960.76
2077,1045,1,3,83299.99
2078,1046,10,1,18307.6
2079,1046,1,1,84482.21
2080,1046,13,2,144131.87
2081,1047,19,2,32652.55
2082,1047,5,2,71389.02
2083,1047,2,1,62209.37
2084,1048,8,6,69242.35
2085,1048,10,6,18849.43
2086,1048,12,3,29580.13
2087,1049,17,2,208941.52
2088,1049,25,9,8716.98
2089,1049,9,1,23348.03
2090,1050,3,3,47684.29
2091,1051,11,5,35688.72
2092,1051,3,2,47403.22
2093,1051,12,2,29566.31
2094,1052,21,8,14953.94
2095,1052,4,3,38939.97
2096,1052,24,9,45067.11
2097,1053,25,8,8566.82
2098,1053,3,3,46913.88
2099,1053,4,2,39025.3
2100,1054,5,1,71539.46
2101,1054,3,2,48168.84
2102,1055,27,10,4742.65
2103,1055,2,1,60574.6
2104,1056,22,9,12227.7
2105,1056,26,10,6363.29
2106,1057,1,2,83653.15
2107,1058,21,9,15263.82
2108,1058,3,2,49154.21
2109,1058,9,6,24411.07
2110,1059,11,4,35624.72
2111,1059,2,3,60977.83
2112,1060,7,2,41464.42
2113,1061,7,2,42507.82
2114,1061,29,6,10672.19
2115,1061,2,3,60827.59
2116,1062,25,27,8642.36
2117,1063,30,9,14615.98
2118,1064,10,3,18540.04
2119,1064,8,5,67373.74
2120,1065,21,10,14842.25
2121,1065,6,2,93120.77
2122,1066,3,1,47729.51
2123,1066,15,2,173616.56
2124,1067,7,3,43048.92
2125,1068,25,16,8402.34
2126,1068,4,2,37560.54
2127,1068,9,6,23589.35
2128,1069,5,3,73051.27
2129,1070,4,1,37672.61
2130,1070,11,4,35350.79
2131,1070,6,1,92358.89
2132,1071,11,1,35400.05
2133,1072,10,1,18914.97
2134,1073,20,10,28702.99
2135,1074,7,5,41935.57
2136,1075,29,7,10902.73
2137,1075,5,2,70688.01
2138,1075,6,2,93198.54
2139,1076,2,1,61796.03
2140,1076,9,6,23586.3
2141,1076,8,4,69273.64
2142,1077,5,3,73570.22
2143,1077,12,4,28457.11
2144,1077,4,2,37059.78
2145,1078,10,2,18602.66
2146,1078,7,3,41305.7
2147,1079,5,3,70950.03
2148,1079,10,3,19023.55
2149,1080,5,3,72370.82
2150,1080,1,1,82695.94
2151,1081,10,2,18585.96
2152,1081,8,6,68852.19
2153,1081,6,1,95229.72
2154,1082,21,6,14703.18
2155,1082,3,3,49261.1
2156,1083,6,3,96277.92
2157,1083,10,2,18567.75
2158,1083,28,15,7560.8
2159,1084,11,2,36962.17
2160,1084,23,2,9611.34
2161,1084,6,3,94787.74
2162,1085,24,3,46883.2
2163,1085,5,1,72601.77
2164,1085,28,7,7482.95
2165,1086,23,6,10044.55
2166,1086,3,1,48834.93
2167,1087,8,5,70019.25
2168,1088,2,3,60949.61
2169,1088,6,3,94097.8
2170,1088,11,1,36594.78
2171,1089,4,3,37041.91
2172,1089,27,23,4659.27
2173,1089,30,26,14862.72
2174,1090,8,1,67776.8
2175,1090,10,3,18109.07
2176,1090,28,23,7368.48
2177,1091,6,2,96393.73
2178,1091,7,6,41910.99
2179,1092,6,2,93262.41
2180,1092,19,3,31273.97
2181,1092,5,1,69885.08
2182,1093,5,2,71167.85
2183,1093,21,7,14659.14
2184,1093,19,2,32364.96
2185,1094,25,21,8610.76
2186,1094,3,1,49092.44
2187,1095,4,1,37773.05
2188,1095,30,30,14749.71
2189,1096,4,1,38946.23
2190,1096,3,3,48635.4
2191,1097,8,3,66947.34
2192,1097,24,2,46349.5
2193,1098,10,1,18352.06
2194,1098,16,3,129990.78
2195,1098,22,8,12304.56
2196,1099,9,3,24417.39
2197,1099,4,2,37421.11
2198,1100,24,4,46933.76
2199,1100,28,20,7356.77
2200,1100,2,3,62351.54
2201,1101,7,3,43043.56
2202,1101,5,1,71471.71
2203,1101,1,3,85933.08
2204,1102,1,3,87545.8
2205,1103,15,3,179112.26
2206,1103,12,3,28842.69
2207,1104,3,1,46667.92
2208,1104,23,2,9585.6
2209,1105,2,2,61701.28
2210,1106,5,1,70977.44
2211,1106,3,2,46894.25
2212,1107,3,1,49228.51
2213,1107,11,1,35823.72
2214,1107,12,6,29809.43
2215,1108,8,5,68149.25
2216,1109,29,19,11175.07
2217,1109,27,8,4902.44
2218,1110,27,22,4871.6
2219,1111,4,1,37894.01
2220,1111,25,25,8738.6
2221,1112,13,1,147240.76
2222,1112,27,29,4863.6
2223,1112,26,14,6366.33
2224,1113,11,1,36015.68
2225,1113,4,2,38346.33
2226,1113,12,2,29404.2
2227,1114,10,4,17960.46
2228,1115,6,1,95598.74
2229,1115,19,7,31410.56
2230,1116,25,10,8522.93
2231,1116,9,3,24414.04
2232,1116,15,1,176629.69
2233,1117,26,7,6241.37
2234,1118,22,9,12225.46
2235,1118,3,1,46616.68
2236,1118,23,6,9564.63
2237,1119,3,1,48979.74
2238,1120,5,2,72927.02
2239,1120,12,2,28380.91
2240,1120,4,1,38199.23
2241,1121,8,6,67550.28
2242,1121,5,2,70724.24
2243,1121,1,2,86744.11
2244,1122,1,2,86695.15
2245,1123,20,4,27864.28
2246,1123,5,1,69993.13
2247,1123,11,4,35134.31
2248,1124,4,1,37200.43
2249,1124,12,6,28425.51
2250,1125,19,7,32536.51
2251,1126,10,6,18095.45
2252,1127,10,5,18592.57
2253,1127,4,2,38239.21
2254,1127,1,2,83691.31
2255,1128,17,1,204027.56
2256,1128,11,4,35113.27
2257,1129,20,4,27317.12
2258,1130,10,5,17990.79
2259,1131,7,6,41722.42
2260,1131,1,1,86551.75
2261,1131,4,3,37789.13
2262,1132,13,3,142104.5
2263,1133,7,4,41387.23
2264,1134,8,2,69059.07
2265,1135,26,10,6148.12
2266,1135,4,1,37188.48
2267,1136,5,2,73103.02
2268,1137,18,3,73797.6
2269,1138,10,4,18925.47
2270,1138,7,2,42439.5
2271,1139,21,7,14634.94
2272,1139,28,18,7310.51
2273,1140,21,10,14571.7
2274,1140,14,2,121171.97
2275,1141,11,3,35161.8
2276,1141,1,1,85382.36
2277,1141,6,3,97406.47
2278,1142,4,3,38868.32
2279,1143,5,3,73662.75
2280,1143,6,2,96659.63
2281,1143,29,26,10948.06
2282,1144,7,1,42000.5
2283,1145,9,1,24016.09
2284,1145,6,3,97715.6
2285,1146,1,2,83937.04
2286,1146,26,7,6176.63
2287,1146,5,3,73023.74
2288,1147,26,17,6240.15
2289,1147,20,5,28479.51
2290,1147,15,3,172574.66
2291,1148,1,3,83254.37
2292,1148,6,2,93965.8
2293,1149,6,1,93108.58
2294,1149,14,3,119606.12
2295,1150,26,5,6147.65
2296,1150,8,2,65968.07
2297,1150,5,3,71468.22
2298,1151,22,9,12304.45
2299,1151,1,1,85082.41
2300,1152,23,3,9577.34
2301,1152,1,1,85406.19
2302,1152,25,17,8534.54
2303,1153,20,4,28311.66
2304,1153,4,3,38756.21
2305,1153,24,9,46662.43
2306,1154,1,3,86505.3
2307,1154,11,1,36956.45
2308,1154,29,18,10986.82
2309,1155,7,1,40798.11
2310,1155,12,5,28612.55
2311,1156,1,1,86137.36
2312,1157,13,1,145203.5
2313,1158,12,5,29096.21
2314,1159,21,10,14677.37
2315,1159,9,2,24680.8
2316,1160,24,2,44808.82
2317,1161,8,3,67644.52
2318,1162,10,5,18619.0
2319,1163,6,2,97070.41
2320,1163,8,6,66178.97
2321,1164,9,6,24318.27
2322,1165,23,3,9910.97
2323,1166,30,12,14511.6
2324,1167,27,5,4699.0
2325,1167,26,6,6211.49
2326,1167,7,4,41400.44
2327,1168,28,12,7630.35
2328,1168,8,4,67231.22
2329,1169,10,1,17954.35
2330,1170,1,3,87297.13
2331,1171,19,10,31263.1
2332,1171,7,6,41185.26
2333,1171,22,7,12548.35
2334,1172,22,3,12787.53
2335,1172,5,1,70786.35
2336,1173,7,1,40954.84
2337,1173,12,2,28927.41
2338,1174,6,1,93292.87
2339,1175,12,4,28249.44
2340,1176,6,2,97545.07
2341,1177,10,6,18421.62
2342,1177,20,6,27684.26
2343,1177,22,4,12795.38
2344,1178,8,6,67183.37
2345,1178,25,8,8562.24
2346,1179,3,2,48631.23
2347,1179,20,6,27986.25
2348,1180,3,3,49327.98
2349,1181,10,5,18132.68
2350,1182,24,4,46899.9
2351,1182,20,8,27921.15
2352,1183,10,6,18843.26
2353,1184,28,9,7660.17
2354,1184,1,3,86934.54
2355,1185,28,21,7660.32
2356,1185,5,2,71884.68
2357,1186,23,2,9881.8
2358,1187,4,1,38698.31
2359,1187,11,4,37065.79
2360,1188,3,2,48897.68
2361,1189,6,2,97158.62
2362,1189,23,4,10063.11
2363,1190,6,2,96957.82
2364,1191,21,4,14871.23
2365,1191,8,1,69917.18
2366,1191,22,6,12607.11
2367,1192,19,9,32526.29
2368,1193,11,2,35921.37
2369,1193,6,2,93480.96
2370,1193,5,2,72001.91
2371,1194,30,7,14524.56
2372,1194,4,3,36912.89
2373,1194,9,1,23780.14
2374,1195,25,10,8291.47
2375,1196,12,6,28615.4
2376,1196,26,12,6335.11
2377,1197,19,6,32213.7
2378,1198,8,4,66540.49
2379,1198,24,10,45682.74
2380,1198,14,1,114902.37
2381,1199,5,2,72219.28
2382,1199,11,1,35093.19
2383,1199,25,5,8352.03
2384,1200,26,8,6293.08
2385,1200,7,5,42813.04
2386,1201,7,6,41004.5
2387,1201,22,4,12695.42
2388,1201,30,27,14601.65
2389,1202,21,3,15073.65
2390,1203,30,19,14779.68
2391,1203,9,1,24185.31
2392,1204,4,2,37369.48
2393,1205,1,1,84860.0
2394,1205,6,3,97093.2
2395,1205,12,1,28950.71
2396,1206,7,6,41311.28
2397,1206,4,1,37832.99
2398,1207,19,9,32913.82
2399,1207,2,3,62356.09
2400,1207,23,6,9788.9
2401,1208,10,3,18874.63
2402,1209,10,5,18903.25
2403,1210,3,3,46602.98
2404,1211,21,7,14968.97
2405,1211,13,1,142126.53
2406,1211,3,1,48859.4
2407,1212,4,1,37229.97
2408,1213,7,4,42258.21
2409,1214,10,3,18387.24
2410,1214,11,4,36393.64
2411,1215,5,3,70351.46
2412,1215,9,6,24357.94
2413,1216,1,3,83038.74
2414,1217,26,17,6041.04
2415,1217,7,2,41238.01
2416,1218,18,3,77216.81
2417,1219,2,3,62922.77
2418,1220,20,4,27644.78
2419,1221,8,1,66001.69
2420,1221,30,18,14587.6
2421,1222,27,12,4669.49
2422,1223,7,4,41940.2
2423,1224,24,10,47350.09
2424,1224,22,5,12298.32
2425,1225,26,14,6218.58
2426,1225,3,1,48922.13
2427,1225,28,20,7464.28
2428,1226,11,4,36767.93
2429,1227,8,5,67334.8
2430,1228,19,4,32088.34
2431,1228,4,2,37611.3
2432,1228,2,3,61524.27
2433,1229,7,3,41652.95
2434,1229,6,1,96495.84
2435,1229,28,10,7377.19
2436,1230,3,2,47813.18
2437,1230,21,6,14930.57
2438,1231,7,3,40902.94
2439,1231,4,1,36999.41
2440,1232,9,4,24439.93
2441,1232,22,10,12871.18
2442,1232,23,2,9633.31
2443,1233,8,5,66025.06
2444,1233,4,2,38732.65
2445,1234,9,6,23940.99
2446,1234,1,1,85319.37
2447,1235,4,3,38064.02
2448,1235,16,1,132435.6
2449,1236,16,2,131434.6
2450,1236,4,3,38894.6
2451,1237,4,1,38820.04
2452,1237,21,5,15203.97
2453,1237,16,2,131347.15
2454,1238,8,2,69603.92
2455,1239,22,2,12429.83
2456,1239,19,6,32032.66
2457,1240,17,3,206645.32
2458,1240,3,2,48798.97
2459,1240,4,1,38427.05
2460,1241,22,5,12558.28
2461,1241,21,9,14936.16
2462,1241,1,2,83428.45
2463,1242,22,9,12168.33
2464,1242,11,4,35999.59
2465,1242,9,2,23908.32
2466,1243,7,2,42834.56
2467,1244,2,2,60921.42
2468,1244,8,4,68932.86
2469,1244,3,1,49277.84
2470,1245,7,1,42846.51
2471,1246,22,8,12580.06
2472,1246,13,2,142080.12
2473,1247,5,2,70332.57
2474,1247,6,2,95439.61
2475,1248,2,1,63248.23
2476,1249,5,1,70648.62
2477,1249,30,18,14930.56
2478,1249,17,1,204905.26
2479,1250,4,2,37989.64
2480,1250,5,3,69949.18
2481,1251,7,2,42771.68
2482,1252,8,4,69579.34
2483,1253,30,5,14883.99
2484,1254,8,2,67646.14
2485,1254,10,3,18363.18
2486,1255,28,10,7528.44
2487,1256,8,5,65981.74
2488,1256,5,1,73042.99
2489,1257,2,2,62430.71
2490,1257,23,7,9569.93
2491,1258,5,1,70389.59
2492,1258,22,4,12530.69
2493,1258,6,1,96836.8
2494,1259,7,3,43196.85
2495,1260,25,9,8668.53
2496,1260,22,8,12609.41
2497,1260,29,10,11034.96
2498,1261,8,5,67956.15
2499,1261,24,7,44684.57
2500,1262,5,2,71141.84
2501,1262,4,2,38578.07
2502,1262,25,10,8267.74
2503,1263,19,4,32182.44
2504,1264,1,2,86410.81
2505,1265,26,24,6026.12
2506,1265,5,1,72366.26
2507,1266,27,11,4727.21
2508,1267,2,1,61469.98
2509,1268,3,3,48879.44
2510,1269,25,8,8560.28
2511,1269,21,6,14845.7
2512,1270,19,5,32682.21
2513,1270,11,5,35535.25
2514,1270,24,5,46703.95
2515,1271,2,2,63301.26
2516,1272,29,18,10757.29
2517,1272,25,16,8532.81
2518,1273,12,2,28343.06
2519,1273,27,29,4733.82
2520,1273,5,1,71759.51
2521,1274,22,7,12805.76
2522,1274,24,4,47245.81
2523,1275,4,2,37311.64
2524,1276,11,3,35520.17
2525,1276,1,2,83379.49
2526,1277,23,5,10036.19
2527,1277,7,5,41073.75
2528,1278,12,2,28303.78
2529,1278,10,2,18993.01
2530,1279,8,6,69440.43
2531,1279,22,6,12412.32
2532,1280,23,8,9576.83
2533,1281,5,3,70524.03
2534,1282,27,15,4907.87
2535,1282,2,1,62763.16
2536,1282,3,2,47581.32
2537,1283,2,3,63011.44
2538,1283,1,2,83662.59
2539,1284,10,4,18963.23
2540,1285,21,9,15094.92
2541,1285,6,3,93582.55
2542,1286,1,3,85230.81
2543,1287,30,30,14652.6
2544,1287,23,3,9853.33
2545,1287,19,6,32521.59
2546,1288,10,4,18648.79
2547,1288,26,11,6341.59
2548,1289,11,4,35685.27
2549,1290,25,10,8418.55
2550,1290,24,6,47269.7
2551,1291,5,2,72589.85
2552,1291,21,10,15027.36
2553,1292,9,6,23909.63
2554,1292,20,8,28484.74
2555,1292,5,2,71558.92
2556,1293,20,7,27672.64
2557,1294,30,15,14706.29
2558,1295,22,4,12541.59
2559,1296,3,1,48734.35
2560,1297,6,3,97472.81
2561,1297,9,4,23527.83
2562,1297,12,3,29662.61
2563,1298,2,1,61053.94
2564,1298,4,3,38167.35
2565,1298,7,5,42509.46
2566,1299,12,4,28199.18
2567,1299,7,3,43054.77
2568,1300,25,23,8429.27
2569,1300,1,2,86713.36
2570,1301,6,1,95652.78
2571,1301,1,3,83569.99
2572,1301,8,5,68486.28
2573,1302,4,1,37058.0
2574,1303,1,3,82688.56
2575,1303,17,1,209513.69
2576,1303,21,8,14802.89
2577,1304,30,18,14787.93
2578,1305,10,2,18378.92
2579,1306,24,7,44648.49
2580,1307,10,2,18166.87
2581,1307,11,4,36343.52
2582,1307,30,8,14243.86
2583,1308,19,2,32274.4
2584,1309,6,1,97650.49
2585,1309,2,3,60508.81
2586,1309,9,1,24598.17
2587,1310,10,4,18675.93
2588,1311,10,4,18937.67
2589,1311,22,5,12717.53
2590,1312,5,1,73377.17
2591,1312,25,20,8412.17
2592,1312,11,5,35873.38
2593,1313,28,24,7551.97
2594,1314,6,1,92384.71
2595,1315,2,2,61284.47
2596,1316,4,1,37359.38
2597,1316,9,2,24001.42
2598,1317,10,5,18789.55
2599,1317,3,2,48785.41
2600,1318,22,4,12438.52
2601,1318,9,6,23953.36
2602,1319,12,6,28593.22
2603,1320,1,3,84178.41
2604,1320,9,6,24555.32
2605,1320,10,2,18046.42
2606,1321,3,3,48297.81
2607,1321,25,23,8643.32
2608,1321,7,3,42433.34
2609,1322,12,6,28844.38
2610,1323,4,3,39040.1
2611,1324,2,2,60330.57
2612,1324,19,10,32484.69
2613,1324,27,18,4729.85
2614,1325,26,26,6340.18
2615,1325,22,10,12818.46
2616,1326,9,6,23405.46
2617,1327,30,24,14561.99
2618,1327,26,19,6190.84
2619,1328,1,1,86413.06
2620,1328,7,6,41885.14
2621,1328,29,17,10683.49
2622,1329,10,1,18319.58
2623,1330,2,2,61133.27
2624,1331,8,2,66070.36
2625,1331,11,6,35375.74
2626,1332,7,5,43091.2
2627,1332,2,2,61666.36
2628,1333,30,13,14740.21
2629,1333,23,9,9804.75
2630,1334,8,5,69060.5
2631,1334,19,8,31943.8
2632,1334,4,1,37554.67
2633,1335,24,10,46706.39
2634,1336,3,3,47489.24
2635,1336,4,3,37174.75
2636,1337,19,6,32283.99
2637,1338,12,1,29078.41
2638,1338,10,1,18396.92
2639,1338,1,1,84501.32
2640,1339,12,1,28955.75
2641,1340,11,5,35093.0
2642,1340,17,1,209880.78
2643,1340,10,6,18303.37
2644,1341,20,9,27311.93
2645,1342,25,22,8460.67
2646,1342,30,13,14214.31
2647,1342,8,1,66801.49
2648,1343,12,6,28537.89
2649,1343,30,29,14271.54
2650,1343,11,6,34961.64
2651,1344,11,5,37033.33
2652,1344,10,5,18144.39
2653,1345,11,4,35330.08
2654,1345,12,5,28412.59
2655,1345,14,3,120920.24
2656,1346,24,5,46860.36
2657,1346,19,9,32431.38
2658,1346,4,3,38820.87
2659,1347,10,6,18245.9
2660,1348,21,10,15071.91
2661,1349,6,2,97180.16
2662,1350,30,9,14849.09
2663,1350,19,7,31042.83
2664,1350,25,8,8487.74
2665,1351,16,3,130402.88
2666,1351,7,2,40818.34
2667,1351,19,10,32269.99
2668,1352,10,2,18531.85
2669,1353,29,10,11099.85
2670,1353,21,10,14843.62
2671,1353,25,19,8320.13
2672,1354,21,4,15127.43
2673,1354,9,1,23388.38
2674,1354,11,5,36400.51
2675,1355,10,1,18135.35
2676,1355,11,2,34953.6
2677,1355,2,1,61033.2
2678,1356,12,2,29860.02
2679,1357,3,2,47335.65
2680,1357,11,4,36281.26
2681,1358,21,10,15162.42
2682,1359,25,10,8250.59
2683,1359,24,4,45443.19
2684,1360,26,18,6235.96
2685,1360,8,2,67830.8
2686,1360,2,3,63523.24
2687,1361,12,1,28564.87
2688,1361,10,1,18091.36
2689,1361,20,8,27694.65
2690,1362,9,3,23600.12
2691,1362,21,10,15228.51
2692,1362,23,7,9963.98
2693,1363,20,8,28549.48
2694,1363,5,3,70474.48
2695,1364,29,19,11328.73
2696,1364,3,2,49264.52
2697,1365,8,2,66901.75
2698,1365,4,2,38237.85
2699,1366,16,2,132675.63
2700,1366,5,2,72289.21
2701,1366,12,2,28364.71
2702,1367,14,3,118173.0
2703,1368,4,3,38273.33
2704,1369,10,1,19017.81
2705,1370,8,2,69601.56
2706,1370,12,5,29273.71
2707,1370,6,3,96659.42
2708,1371,8,3,69026.1
2709,1371,22,10,12511.08
2710,1371,23,4,9724.84
2711,1372,1,1,83749.52
2712,1372,6,2,97252.71
2713,1373,2,3,62103.71
2714,1374,17,1,205649.95
2715,1375,7,1,42999.95
2716,1376,6,3,96130.85
2717,1376,26,24,6283.47
2718,1377,15,3,176596.66
2719,1378,27,28,4925.51
2720,1379,1,1,83491.04
2721,1380,8,6,69401.96
2722,1380,7,5,42284.5
2723,1380,11,6,35748.89
2724,1381,24,4,45439.31
2725,1382,12,6,28393.32
2726,1383,3,1,46649.22
2727,1383,28,18,7548.88
2728,1383,30,13,14551.07
2729,1384,11,5,36909.83
2730,1384,13,3,149243.32
2731,1384,12,2,29660.06
2732,1385,9,2,24184.24
2733,1386,10,4,18056.56
2734,1387,9,4,23500.23
2735,1387,24,6,46964.82
2736,1387,2,2,61965.6
2737,1388,21,5,15417.93
2738,1389,6,3,93949.77
2739,1389,7,1,41990.43
2740,1389,9,1,23994.71
2741,1390,4,1,38587.26
2742,1390,20,2,27406.31
2743,1391,30,23,14584.93
2744,1391,2,3,61941.52
2745,1392,8,3,68945.59
2746,1393,27,13,4899.83
2747,1393,5,1,73208.44
2748,1394,10,6,19009.23
2749,1394,8,2,67246.07
2750,1395,25,27,8671.84
2751,1396,11,1,36618.68
2752,1396,24,10,46975.2
2753,1397,6,1,97627.78
2754,1397,5,3,71339.53
2755,1398,8,3,66111.12
2756,1398,29,30,10903.65
2757,1399,11,6,35090.76
2758,1400,27,19,4731.04
2759,1400,23,8,9899.42
2760,1400,6,1,97404.41
2761,1401,22,2,12162.93
2762,1402,7,6,41524.94
2763,1403,3,1,49424.05
2764,1403,6,1,93165.8
2765,1404,2,3,61563.34
2766,1404,24,2,45278.39
2767,1404,11,5,35782.57
2768,1405,24,2,46441.8
2769,1405,7,2,41727.19
2770,1406,21,3,15423.74
2771,1407,4,3,38228.71
2772,1407,30,12,14363.01
2773,1408,1,1,85535.0
2774,1408,9,1,24004.52
2775,1409,28,20,7294.16
2776,1409,23,10,9789.99
2777,1409,17,1,204216.93
2778,1410,23,3,9824.02
2779,1410,21,5,14620.97
2780,1410,2,2,61548.29
2781,1411,9,5,23767.44
2782,1412,10,2,18151.98
2783,1413,6,2,92334.39
2784,1414,24,4,45025.0
2785,1414,11,4,36384.74
2786,1415,9,3,24304.08
2787,1415,6,3,97613.91
2788,1416,30,26,14737.14
2789,1417,25,19,8627.86
2790,1417,6,1,96840.38
2791,1417,12,2,29133.25
2792,1418,28,30,7449.37
2793,1418,10,2,18220.5
2794,1419,22,2,12397.48
2795,1419,14,3,117181.32
2796,1419,21,2,14666.77
2797,1420,28,5,7372.24
2798,1420,10,1,18312.01
2799,1421,7,4,41737.44
2800,1422,27,6,4693.23
2801,1422,12,1,29255.74
2802,1423,1,3,85229.6
2803,1423,3,3,46686.15
2804,1424,13,3,142714.14
2805,1425,2,1,62402.91
2806,1426,2,2,62955.95
2807,1426,12,5,28768.0
2808,1427,8,4,66129.97
2809,1428,22,2,12224.79
2810,1428,15,2,179561.67
2811,1428,21,6,15433.33
2812,1429,13,2,143136.72
2813,1429,11,3,36417.93
2814,1429,26,21,6047.69
2815,1430,5,1,72943.34
2816,1430,9,6,23784.56
2817,1430,3,2,47706.63
2818,1431,2,3,63094.43
2819,1431,7,4,42293.66
2820,1432,10,4,17958.4
2821,1433,4,1,37565.88
2822,1433,10,1,18273.93
2823,1434,4,2,36896.56
2824,1434,1,2,85020.24
2825,1434,5,1,72781.47
2826,1435,12,6,29234.57
2827,1436,7,3,41806.58
2828,1437,11,1,35726.59
2829,1437,3,1,47162.46
2830,1438,10,5,18239.54
2831,1438,21,7,14742.41
2832,1438,22,9,12562.64
2833,1439,19,3,32496.26
2834,1439,30,23,14527.42
2835,1440,15,3,173998.47
2836,1440,3,2,49109.3
2837,1441,3,3,48308.95
2838,1441,6,2,94407.13
2839,1441,15,3,174671.43
2840,1442,18,3,75900.91
2841,1443,25,22,8380.33
2842,1443,26,23,6083.05
2843,1444,22,9,12306.42
2844,1445,26,27,6276.81
2845,1446,12,2,28495.98
2846,1446,16,2,130091.88
2847,1446,5,1,71231.73
2848,1447,28,17,7552.79
2849,1448,21,4,14945.37
2850,1448,29,27,10775.24
2851,1448,22,4,12160.05
2852,1449,19,3,31522.62
2853,1450,5,1,70824.76
2854,1451,9,2,23585.88
2855,1452,7,5,42229.29
2856,1452,5,1,73294.68
2857,1453,9,1,23752.69
2858,1453,3,1,49142.49
2859,1454,28,15,7471.39
2860,1455,19,5,32098.14
2861,1455,1,1,86104.77
2862,1455,9,2,23587.36
2863,1456,4,3,38512.33
2864,1457,28,19,7485.35
2865,1458,1,2,86972.18
2866,1459,19,8,31811.47
2867,1459,4,1,38970.17
2868,1459,8,5,67434.95
2869,1460,7,3,42288.19
2870,1461,21,4,15117.16
2871,1462,19,9,32558.88
2872,1463,20,9,27614.02
2873,1463,23,9,9965.52
2874,1464,10,4,18411.48
2875,1464,7,4,42832.62
2876,1465,26,27,6164.6
2877,1466,21,8,15344.73
2878,1466,23,3,9672.24
2879,1466,9,5,23979.41
2880,1467,5,1,74077.66
2881,1467,23,9,9946.15
2882,1467,30,13,14797.64
2883,1468,21,10,14934.52
2884,1468,11,3,36677.95
2885,1468,3,3,48582.34
2886,1469,4,2,37536.25
2887,1469,2,3,61097.01
2888,1469,8,1,66600.35
2889,1470,11,6,35081.2
2890,1470,25,15,8559.12
2891,1470,9,2,23642.13
2892,1471,20,9,27894.05
2893,1472,14,1,120900.1
2894,1472,29,27,11274.18
2895,1472,27,10,4894.09
2896,1473,4,3,37911.3
2897,1473,10,1,18885.44
2898,1473,23,4,10040.49
2899,1474,5,3,72198.88
2900,1475,6,3,97693.43
2901,1475,4,3,36972.81
2902,1476,6,1,96128.07
2903,1476,3,2,47441.13
2904,1476,23,10,10077.81
2905,1477,12,3,29026.65
2906,1477,23,6,9839.61
2907,1478,6,3,93526.22
2908,1478,5,2,70505.99
2909,1479,25,22,8275.27
2910,1479,29,7,10923.57
2911,1480,4,2,37672.43
2912,1481,24,10,45741.53
2913,1481,4,3,38973.08
2914,1482,9,4,23786.97
2915,1482,14,2,117789.44
2916,1483,1,2,85121.25
2917,1483,10,5,18894.98
2918,1484,21,3,14923.25
2919,1484,9,1,23501.62
2920,1485,27,7,4877.71
2921,1485,10,3,17950.48
2922,1486,4,3,39135.69
2923,1487,8,3,69307.98
2924,1488,22,2,12843.75
2925,1489,5,2,73338.73
2926,1489,2,3,62531.91
2927,1490,6,2,96318.54
2928,1491,23,5,9523.87
2929,1491,21,3,14741.33
2930,1491,19,8,32264.9
2931,1492,10,5,18919.18
2932,1492,3,2,49411.29
2933,1492,7,2,41653.7
2934,1493,1,2,84070.64
2935,1493,3,2,48730.11
2936,1493,12,4,28650.53
2937,1494,13,3,143450.25
2938,1494,20,6,28297.08
2939,1494,29,25,11172.44
2940,1495,4,1,37244.38
2941,1496,2,3,63383.52
2942,1496,26,7,6145.6
2943,1496,8,3,68083.98
2944,1497,25,19,8342.52
2945,1497,7,2,40982.85
2946,1497,24,9,45920.42
2947,1498,9,5,23806.03
2948,1498,30,14,14123.02
2949,1498,27,26,4806.53
2950,1499,5,3,73099.94
2951,1500,27,30,4840.72
2952,1501,21,3,15063.5
2953,1501,6,1,93109.4
2954,1502,6,2,96268.66
2955,1502,11,3,35278.01
2956,1503,27,21,4716.42
2957,1503,29,11,11131.86
2958,1504,11,2,36339.56
2959,1504,24,3,45645.42
2960,1505,25,19,8520.85
2961,1505,2,2,63202.78
2962,1505,30,14,14425.46
2963,1506,7,4,43078.18
2964,1506,4,3,37189.26
2965,1506,19,9,32239.37
2966,1507,2,1,60988.16
2967,1507,23,2,9527.12
2968,1507,28,15,7645.76
2969,1508,12,4,28226.79
2970,1508,27,30,4790.21
2971,1508,9,6,23653.67
2972,1509,22,9,12360.47
2973,1509,5,1,74111.76
2974,1509,29,22,11082.05
2975,1510,30,11,14467.61
2976,1511,7,3,41985.16
2977,1512,9,3,24014.3
2978,1513,24,8,45082.71
2979,1513,26,21,6112.05
2980,1513,10,2,18527.89
2981,1514,18,2,75537.59
2982,1515,4,3,37108.01
2983,1516,30,24,14089.24
2984,1517,23,10,9564.66
2985,1517,30,30,14534.82
2986,1518,12,1,29018.69
2987,1518,1,3,86670.35
2988,1518,5,2,72929.96
2989,1519,1,1,84768.88
2990,1519,5,1,72386.55
2991,1519,3,1,47351.71
2992,1520,10,6,18282.2
